"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1130","0 Louise Road, Belmont","4/1/2019 - 6/30/2019, Every day, Daily Average",1982,1484,2646
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1131","Yankee Division Highway, Lexington","4/1/2019 - 6/30/2019, Every day, Daily Average",2153,1638,2829
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1132","0 French Drive, Boylston","4/1/2019 - 6/30/2019, Every day, Daily Average",3801,2965,4871
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1134","0 Jolma Road, Grafton Hill, Worcester","4/1/2019 - 6/30/2019, Every day, Daily Average",3423,2742,4272
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1135","100 Main Street, Southborough","4/1/2019 - 6/30/2019, Every day, Daily Average",2719,2040,3622
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1137","0 Marion Avenue, Woburn","4/1/2019 - 6/30/2019, Every day, Daily Average",1848,1333,2560
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1138","0 Loring Avenue, Winchester","4/1/2019 - 6/30/2019, Every day, Daily Average",1694,1244,2305
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1140","300 Mystic Avenue, South Medford, Medford","4/1/2019 - 6/30/2019, Every day, Daily Average",996,686,1444
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1141","0 Forest Street, Malden","4/1/2019 - 6/30/2019, Every day, Daily Average",1537,1179,2002
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1142","200 Massachusetts Avenue, Arlington","4/1/2019 - 6/30/2019, Every day, Daily Average",1725,1213,2451
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1143","300 Crescent Street, South Side, Waltham","4/1/2019 - 6/30/2019, Every day, Daily Average",1810,1371,2387
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1144","0 Scout Road, East Walpole, Walpole","4/1/2019 - 6/30/2019, Every day, Daily Average",2513,1845,3422
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1145","0 Hamilton Road, Peabody","4/1/2019 - 6/30/2019, Every day, Daily Average",2143,1621,2833
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1146","200 Low Street, Newburyport","4/1/2019 - 6/30/2019, Every day, Daily Average",3019,2490,3659
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1148","Railroad Trail, Assonet, Freetown","4/1/2019 - 6/30/2019, Every day, Daily Average",3884,2940,5130
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1150","Overlook Trail, Lynn","4/1/2019 - 6/30/2019, Every day, Daily Average",1661,1238,2228
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1151","0 Saugus Avenue, Saugus","4/1/2019 - 6/30/2019, Every day, Daily Average",960,634,1451
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1152","900 Hillcrest Road, New Bedford","4/1/2019 - 6/30/2019, Every day, Daily Average",4266,3299,5515
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1153","300 Hathaway Boulevard, New Bedford","4/1/2019 - 6/30/2019, Every day, Daily Average",4660,3678,5902
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1154","0 Newport Park Road, Manchester-by-the-Sea","4/1/2019 - 6/30/2019, Every day, Daily Average",2822,2264,3516
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1155","600 Great Pond Road, North Andover","4/1/2019 - 6/30/2019, Every day, Daily Average",2723,2173,3410
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1157","100 Blue Ledge Drive, Roslindale, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",2336,1760,3099
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1158","100 Chadwick Road, Haverhill","4/1/2019 - 6/30/2019, Every day, Daily Average",2966,2555,3441
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1160","100 Austin Street, Hyde Park, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",2295,1741,3023
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1161","0 Cannington Street, Pawtucketville, Lowell","4/1/2019 - 6/30/2019, Every day, Daily Average",3247,2536,4156
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1162","300 North Road, North Chelmsford, Chelmsford","4/1/2019 - 6/30/2019, Every day, Daily Average",2858,2187,3734
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1163","300 East Eagle Street, Eagle Hill, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",238,79,716
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1164","0 West Howell Street, Dorchester, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",999,642,1553
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1165","900 American Legion Highway, Roslindale, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",2065,1544,2761
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1166","0 Gould Road, Westford","4/1/2019 - 6/30/2019, Every day, Daily Average",3290,2643,4094
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1167","0 Saint Catherine Avenue, Hyannis, Barnstable","4/1/2019 - 6/30/2019, Every day, Daily Average",5963,4820,7376
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1169","300 West Main Street, Groton","4/1/2019 - 6/30/2019, Every day, Daily Average",3852,3131,4737
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1170","0 Garden Avenue, Wilmington","4/1/2019 - 6/30/2019, Every day, Daily Average",1938,1434,2619
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1171","Dike Road, Stoneham","4/1/2019 - 6/30/2019, Every day, Daily Average",1305,933,1824
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1172","0 Balis Avenue, Broadmeadow Brook, Worcester","4/1/2019 - 6/30/2019, Every day, Daily Average",3284,2633,4094
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1173","300 Lafayette Street, Salem","4/1/2019 - 6/30/2019, Every day, Daily Average",2284,1816,2871
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1174","600 Lynn Fells Parkway, Melrose","4/1/2019 - 6/30/2019, Every day, Daily Average",1607,1245,2073
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1175","0 Fellsmere Road, Malden","4/1/2019 - 6/30/2019, Every day, Daily Average",1347,978,1855
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1176","0 Archibald Avenue, Methuen","4/1/2019 - 6/30/2019, Every day, Daily Average",2815,2265,3497
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1177","0 Louds Avenue, Weymouth","4/1/2019 - 6/30/2019, Every day, Daily Average",1986,1388,2840
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1178","0 Trustman Terrace, East Boston, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",285,134,606
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1179","100 West Canton Street, Columbus, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",759,513,1122
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1181","0 Butternut Avenue, Peabody","4/1/2019 - 6/30/2019, Every day, Daily Average",2107,1544,2875
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1182","0 Park Street, Andover, Andover","4/1/2019 - 6/30/2019, Every day, Daily Average",2510,1907,3303
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1183","200 Captain Eames Circle, Ashland","4/1/2019 - 6/30/2019, Every day, Daily Average",2879,2210,3749
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1184","200 Walnut Street, Stoughton","4/1/2019 - 6/30/2019, Every day, Daily Average",2381,1775,3193
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1185","0 Parsons Street, Brighton, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1484,1104,1993
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1186","0 Norway Park, Hyde Park, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",2076,1562,2757
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1187","0 Hawes Drive, East Freetown, Freetown","4/1/2019 - 6/30/2019, Every day, Daily Average",4094,3140,5336
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1188","0 Hunters Run, Franklin","4/1/2019 - 6/30/2019, Every day, Daily Average",3805,2969,4875
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1189","0 Fairbanks Street, Brighton, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1095,800,1497
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1190","0 Willow Avenue, Davis Square, Somerville","4/1/2019 - 6/30/2019, Every day, Daily Average",1536,1124,2098
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1191","0 Springfield Street, Lawrence","4/1/2019 - 6/30/2019, Every day, Daily Average",2468,1922,3168
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1192","0 Woodside Road, Winchester","4/1/2019 - 6/30/2019, Every day, Daily Average",1741,1264,2397
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1193","1100 Beacon Street, Brookline","4/1/2019 - 6/30/2019, Every day, Daily Average",900,635,1273
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1194","0 Louise Road, Holbrook","4/1/2019 - 6/30/2019, Every day, Daily Average",2460,1754,3450
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1195","0 Howe Street, Dorchester, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1320,885,1968
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1197","100 North Pearl Street, Brockton","4/1/2019 - 6/30/2019, Every day, Daily Average",2512,1767,3570
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1198","100 Ashland Street, Malden","4/1/2019 - 6/30/2019, Every day, Daily Average",1336,987,1807
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1199","Lifecourse Trail, Newton Highlands, Newton","4/1/2019 - 6/30/2019, Every day, Daily Average",2080,1504,2875
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1200","0 Sarah Sherman Road, Rochester","4/1/2019 - 6/30/2019, Every day, Daily Average",4316,3325,5601
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1202","0 Charles Street, East Weymouth, Weymouth","4/1/2019 - 6/30/2019, Every day, Daily Average",2368,1699,3299
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1203","1200 West Street, Stoughton","4/1/2019 - 6/30/2019, Every day, Daily Average",2702,2011,3629
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1204","0 Emerson Street, Rockland","4/1/2019 - 6/30/2019, Every day, Daily Average",2661,1953,3624
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1205","0 Fletcher Drive, Marshfield","4/1/2019 - 6/30/2019, Every day, Daily Average",3315,2535,4333
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1206","0 North Doris Avenue, Brockton","4/1/2019 - 6/30/2019, Every day, Daily Average",2546,1866,3473
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1207","0 Bay State Circle, Abington","4/1/2019 - 6/30/2019, Every day, Daily Average",2479,1837,3343
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1208","0 1st Street, Bridgewater","4/1/2019 - 6/30/2019, Every day, Daily Average",3085,2272,4187
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1209","Cathedral Road, Plymouth","4/1/2019 - 6/30/2019, Every day, Daily Average",3930,3004,5140
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1211","Chestnut Hill Reservoir Trail, Brighton, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1740,1337,2263
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1212","0 Snow Hill Street, North End, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",744,472,1172
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1213","200 East 8th Street, South Boston, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1262,840,1895
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1214","0 East Concord Street, South End, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",936,625,1400
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1215","0 Beauford Lane, Roxbury, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1321,908,1919
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1216","200 Cathy Street, Fitchburg","4/1/2019 - 6/30/2019, Every day, Daily Average",4468,3598,5548
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1217","0 Proctor Street, Indian Lake East, Worcester","4/1/2019 - 6/30/2019, Every day, Daily Average",4059,3255,5061
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1218","0 Beaver Street, Main South, Worcester","4/1/2019 - 6/30/2019, Every day, Daily Average",3873,3133,4786
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1219","Plantation Parkway, Biotech Park Area, Worcester","4/1/2019 - 6/30/2019, Every day, Daily Average",3954,3171,4929
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1220","0 Perry Place, Auburn","4/1/2019 - 6/30/2019, Every day, Daily Average",3606,2789,4661
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1221","0 Artemas Avenue, Shrewsbury","4/1/2019 - 6/30/2019, Every day, Daily Average",3491,2725,4472
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1224","Wood Road, Bourne","4/1/2019 - 6/30/2019, Every day, Daily Average",4726,3708,6022
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1225","0 West Elm Avenue, Quincy","4/1/2019 - 6/30/2019, Every day, Daily Average",1781,1197,2648
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1226","0 Sturtevant Street, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1206,791,1837
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1227","0 Port Norfolk Street, Dorchester, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1247,825,1883
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1228","0 Ashley Street, Jamaica Plain, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1492,1105,2013
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1229","0 Michael Road, Wakefield","4/1/2019 - 6/30/2019, Every day, Daily Average",1825,1392,2391
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1230","100 Millwood Street, Framingham","4/1/2019 - 6/30/2019, Every day, Daily Average",2266,1663,3086
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1231","400 Middle Road, Boxborough","4/1/2019 - 6/30/2019, Every day, Daily Average",3504,2666,4604
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1232","400 Newton Street, Chestnut Hill, Brookline","4/1/2019 - 6/30/2019, Every day, Daily Average",2095,1610,2725
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1233","0 Thackeray Road, Wellesley Hills, Wellesley","4/1/2019 - 6/30/2019, Every day, Daily Average",1838,1376,2455
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1234","100 Holliston Street, Medway","4/1/2019 - 6/30/2019, Every day, Daily Average",3473,2705,4458
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1235","600 Cedar Street, Walpole","4/1/2019 - 6/30/2019, Every day, Daily Average",2883,2308,3600
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1236","200 North Main Street, Sharon","4/1/2019 - 6/30/2019, Every day, Daily Average",2763,2121,3599
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1237","100 Colonial Drive, Quincy","4/1/2019 - 6/30/2019, Every day, Daily Average",1795,1271,2534
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1238","0 Orient Avenue, Arlington","4/1/2019 - 6/30/2019, Every day, Daily Average",1962,1450,2654
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1239","0 Walnut Street, Belmont","4/1/2019 - 6/30/2019, Every day, Daily Average",1882,1432,2472
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1240","0 Middlesex Circle, Waltham","4/1/2019 - 6/30/2019, Every day, Daily Average",2242,1687,2979
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1241","0 Kenilworth Street, Newton Corner, Newton","4/1/2019 - 6/30/2019, Every day, Daily Average",1468,1087,1981
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1242","0 Scribner Park, Auburndale, Newton","4/1/2019 - 6/30/2019, Every day, Daily Average",1461,1074,1986
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1243","400 Weir Road, Yarmouth Port, Yarmouth","4/1/2019 - 6/30/2019, Every day, Daily Average",5762,4681,7091
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1245","0 Leland Road, North Reading","4/1/2019 - 6/30/2019, Every day, Daily Average",2007,1511,2664
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1246","North Shore Road, Revere","4/1/2019 - 6/30/2019, Every day, Daily Average",991,701,1400
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","1247","Stony Brook Path, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",2496,1869,3332
